region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,lat,long
1156,665.6903304836409,2019.0,94,15,2,6.0,7622,75.3765671329639,8589,1764,1120,6564,498,1700,4238,34.57,-86.98
1156,526.4160786548222,2007.0,1371,3,1,6.0,7622,257.21714879510444,8589,6686,2541,6564,1593,1700,4238,34.6215,-86.4644
1156,261.71585929376164,2007.0,262,2,5,6.0,7622,308.96996815361996,8589,6686,2541,6564,1593,1700,4238,34.6215,-86.4644
1156,286.25392455322236,2004.0,262,7,5,6.0,7622,289.06080664228836,8589,6686,2541,6564,1593,1700,4238,34.6215,-86.4644
1156,221.37445693550262,2010.0,1371,3,5,6.0,7622,305.1404871832077,8589,6686,2541,6564,1593,1700,4238,34.6215,-86.4644
1156,478.9257232017922,2012.0,41,2,1,8.0,7622,273.0118628774077,8589,6686,2541,6564,1854,2026,4238,36.138037,-86.731163
1156,297.98737930214554,2012.0,163,4,5,6.0,7622,262.6888513322483,8589,6686,2541,249,1816,1700,4238,35.59352,-87.05396
1156,419.1579058227502,2016.0,343,39,0,6.0,7622,211.67532606378325,8589,6686,2541,6564,1593,557,4238,34.6583,-86.7295
1156,271.7487592098842,2009.0,116,17,5,6.0,7622,308.04433313230976,8589,6686,2134,6564,257,1115,4238,35.59352,-87.05396
1156,501.59578627371,2012.0,1605,229,1,6.0,663,305.09100923514353,8589,6686,3088,6564,1096,2026,4238,35.59352,-87.05396
1156,525.6682185974191,1955.0,1371,2,2,8.0,7622,248.93423559237823,8589,6686,1120,1262,1816,158,4238,34.6205,-86.551
1156,462.39090709900125,2015.0,696,10,2,6.0,101,200.22410677394186,8589,1764,2134,6564,1816,1336,4238,34.57,-86.98
1156,605.934386411224,2017.0,180,19,2,4.0,7622,177.2854764784244,8589,6686,2541,6564,1816,1336,4238,33.669601,-86.817617
1156,639.6060539101314,2020.0,1605,12,2,6.0,7622,101.15705851000183,8589,1764,2541,6564,1096,2026,4238,34.57,-86.98
1156,427.68509011383503,2016.0,1371,25,1,6.0,7622,273.17846621555674,8589,6686,2134,6564,1816,1336,4238,34.737481,-86.653907
1156,350.7372767487899,2011.0,696,16,5,6.0,7622,372.4405784974477,8589,6686,2134,6564,112,1115,4238,34.737481,-86.653907
1156,261.15735495449627,2008.0,421,43,5,4.0,7622,289.967128414303,8589,6686,2134,6564,1816,1336,4238,34.737799,-86.650889
1156,286.15884238952054,2007.0,696,24,5,4.0,7622,366.28790797304265,8589,6686,2134,6564,1854,711,4238,34.737799,-86.650889
1156,698.5256274407989,2014.0,1371,2,2,6.0,663,250.12797369382588,8589,1764,3088,6564,1096,2026,4238,34.57,-86.98
1156,331.2743157187284,2006.0,94,3,0,4.0,7622,218.15219186907484,8589,433,1120,6564,126,1115,4238,34.643,-86.8168
1156,559.2491807996258,2015.0,343,1,0,6.0,7622,200.66039529986105,55,6686,1120,766,1854,1115,4238,34.929,-86.9739
1156,116.56341797648287,1998.0,1371,1,1,6.0,7622,204.47011762635378,8589,6686,2541,6564,1593,2026,4238,33.373694,-85.587012
1156,297.98737930214554,2013.0,18,4,0,4.0,7622,11.472125057974129,8589,433,2541,249,260,1336,4238,34.7045,-86.5961
1156,341.8385357707855,2015.0,266,43,0,4.0,7622,12.352949729439713,8589,6686,2541,249,1593,1700,4238,34.7275,-86.5877
1156,409.8987638669595,2008.0,1605,229,2,8.0,7622,297.3212743405768,8589,6686,1120,6564,764,2026,4238,34.588991,-86.955005
1156,507.88747062637276,2013.0,1605,48,1,6.0,7622,321.49443587768167,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,523.3740142911454,2013.0,1371,27,1,6.0,7622,315.6918762290808,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,583.6757910882345,2016.0,1605,48,2,6.0,7622,302.80835452583227,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,507.88747062637276,2015.0,1605,48,1,6.0,7622,330.60691499653774,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,479.1054667356992,2015.0,371,61,0,6.0,7622,250.11243012827543,8589,6686,2541,6564,1593,1700,4238,34.643,-86.8168
1156,445.5686540709756,2004.0,1605,11,0,8.0,7622,281.3755400046376,8589,6686,2541,1262,126,1115,4238,34.6679,-86.5603
1156,570.6951505948317,2012.0,696,19,2,6.0,7622,169.59979319458623,8589,1764,2541,6564,1096,2026,4238,34.57,-86.98
1156,626.2690929128136,2014.0,1371,20,2,6.0,7622,209.17524746472543,8589,6686,2541,6564,1096,1336,4238,34.57,-86.98
1156,652.7301805822092,2013.0,1605,229,2,8.0,7622,243.7652029976386,8589,6686,3088,6564,1096,2026,4238,36.138037,-86.731163
1156,715.7472723285367,2016.0,357,8,2,8.0,7622,161.39398036380496,8589,1764,3088,6564,1096,1115,4238,34.57,-86.98
1156,598.9523248850409,2017.0,134,2,2,6.0,663,134.3040255311052,8589,1764,2134,6564,1816,711,4238,34.57,-86.98
1156,443.84371794547127,1972.0,180,1,0,8.0,7622,372.4405784974477,8589,6686,1120,6564,126,2026,4238,34.7108,-86.7425
1156,665.677475267601,2015.0,1605,229,2,6.0,7622,215.78001068394153,8589,6686,3088,6564,1096,2026,4238,36.138037,-86.731163
1156,703.4774482922774,2019.0,1371,6,2,6.0,663,84.42289995360721,8589,1764,2541,6564,1096,1336,4238,34.57,-86.98
1156,307.11940013844435,2009.0,421,36,5,6.0,7622,296.0280344685271,8589,6686,2134,6564,1816,711,4238,35.59352,-87.05396
1156,665.6903304836409,2017.0,484,21,2,6.0,7622,151.6422883603158,8589,1764,3088,6564,498,1336,4238,34.57,-86.98
1156,732.7916697764567,2013.0,1605,26,3,6.0,447,331.19469971104826,8589,6686,3088,6564,1096,2026,4238,35.59352,-87.05396
1156,583.6757910882345,2015.0,347,92,2,6.0,447,259.84543408305467,8589,6686,3088,6564,1096,1115,4238,35.59352,-87.05396
1156,597.7017626880291,2013.0,484,85,2,6.0,7622,263.0596215120623,8589,6686,3088,6564,1854,1336,4238,35.59352,-87.05396
1156,699.8775309350473,2014.0,696,26,3,6.0,663,282.81194308411574,8589,6686,3088,6564,1096,1115,4238,35.59352,-87.05396
1156,191.2525780299104,1981.0,180,1,1,8.0,7622,272.4563467594758,8589,6686,1120,6564,126,1115,4238,34.767146,-87.08568
1156,673.3711229295998,2019.0,696,6,2,6.0,7622,94.43084737210324,8589,1764,2541,6564,1096,2026,4238,34.57,-86.98
1156,751.6715347607627,2017.0,1605,14,2,6.0,663,117.6843186888113,8589,6686,3088,6564,1096,869,4238,34.57,-86.98
1156,691.0494960387041,2018.0,347,5,2,6.0,7622,148.89666651480266,8589,1764,3088,6564,1096,2026,4238,34.57,-86.98
1156,407.91842715133606,2010.0,1371,135,0,6.0,7622,326.80366447279874,200,6686,2541,6564,1816,869,4238,36.107596,-86.743824
1156,443.53271078069224,2015.0,1605,24,0,6.0,7622,298.6860627287124,200,6686,2541,6564,1593,2026,4238,36.107596,-86.743824
1156,677.3145916152865,2015.0,1371,27,2,6.0,7622,246.97464838093072,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,651.5687981046467,2015.0,1605,24,2,6.0,7622,279.62514988963295,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,620.8760203159374,2020.0,371,8,2,6.0,7622,98.23464401781182,8589,1764,2134,6564,306,1115,4238,34.57,-86.98
1156,597.7017626880291,2012.0,1605,48,2,6.0,7622,280.5023577439629,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,535.3760276341258,2013.0,421,3,2,6.0,7622,250.7237739351253,8589,1764,3088,6564,1096,1700,4238,34.57,-86.98
1156,259.195716708657,2004.0,1605,1,5,6.0,7622,247.47958296276252,8589,6686,2134,6564,1593,158,4238,35.516467,-86.441919
1156,286.25392455322236,2009.0,1371,12,5,6.0,7622,294.83621707271834,8589,6686,2541,6564,1593,2026,4238,34.7789,-86.5438
1156,612.7080650936385,2013.0,262,2,2,8.0,7622,220.71267133892374,8589,6686,1120,6564,1816,1336,4238,36.138037,-86.731163
1156,550.2929941939877,2018.0,371,5,2,6.0,7622,89.22829333929161,8589,1764,2134,6564,1816,1700,4238,34.57,-86.98
1156,763.3703075733881,2010.0,1371,13,2,8.0,663,199.65656748666103,8589,1764,1120,6564,498,869,4238,34.57,-86.98
1156,691.0494960387041,2017.0,347,13,2,8.0,7622,166.24282824545048,8589,1764,2541,6564,1096,2026,4238,34.57,-86.98
1156,526.2635170637668,2015.0,134,8,1,4.0,7622,188.42092991108794,8589,6686,2541,6564,1854,2026,4238,36.138037,-86.731163
1156,286.25392455322236,2009.0,421,36,5,4.0,7622,245.91557676559236,8589,6686,2541,6564,1593,2026,4238,34.7789,-86.5438
1156,509.4046588877573,2014.0,696,36,1,4.0,7622,242.50658110926577,8589,1764,2134,6564,1854,711,4238,34.2056,-86.85834
1156,408.1938921053956,2016.0,116,8,1,4.0,7622,234.36471901347073,8589,1764,2134,6564,1854,1336,4238,34.2056,-86.85834
1156,839.813275084596,2015.0,20,1,3,6.0,50,157.59340855444339,8589,6686,2541,6564,1593,1700,4238,35.887481,-86.958798
1156,364.2847583307551,2009.0,371,18,0,6.0,7622,287.3790966211569,8589,6686,2541,6564,1593,1115,4238,34.7789,-86.5438
1156,633.0965441767415,2005.0,1371,1,3,8.0,7622,173.69910348424088,8589,6686,1120,766,306,1115,4238,34.8317,-86.8867
1156,735.0663321693435,2018.0,347,13,2,6.0,663,138.073486764434,8589,1764,3088,6564,1096,1336,4238,34.57,-86.98
1156,660.5337042560994,2017.0,1605,10,2,6.0,7622,219.11217940208027,8589,1764,3088,6564,1854,711,4238,34.57,-86.98
1156,751.6715347607627,2020.0,421,10,2,6.0,7622,69.2685038750611,8589,1764,3088,6564,1096,1336,4238,34.57,-86.98
1156,727.9498547191871,2016.0,1605,10,0,8.0,7622,273.3676479185442,8589,6686,3088,6564,1096,1700,4238,35.839758,-86.387046
1156,925.5992039784595,2017.0,41,15,0,6.0,7622,203.42220714853372,8589,6686,3088,6564,1854,1700,4238,35.839758,-86.387046
1156,665.8188726879256,2011.0,1371,1,0,8.0,7622,125.31917244528717,8589,433,2541,6564,126,41,4238,34.53749,-86.900536
1156,573.3227332590671,2012.0,1371,135,0,8.0,7622,281.6819514315924,8589,6686,3088,6564,764,1115,4238,34.737481,-86.653907
1156,498.6980984802763,2011.0,696,48,1,6.0,7622,297.822634517811,8589,6686,1120,6564,764,2026,4238,34.737481,-86.653907
1156,467.56736312170904,2007.0,696,48,1,6.0,7622,307.1191702602786,8589,6686,1120,6564,764,1336,4238,34.737799,-86.650889
1156,447.56350665019016,2007.0,1371,11,1,8.0,7622,287.90113420234707,8589,6686,3088,6564,764,2026,4238,34.737481,-86.653907
1156,770.3271701526049,2011.0,1371,13,2,8.0,7622,154.9532234700616,8589,1764,1120,6564,498,869,4238,34.57,-86.98
1156,436.89453215720306,2009.0,1371,52,1,6.0,7622,247.4027284959662,8589,6686,2541,6564,1593,1700,4238,34.4482,-86.9242
1156,259.195716708657,2010.0,38,1,5,4.0,7622,321.63681123174655,8589,6686,2134,6564,1816,557,4238,35.516467,-86.441919
1156,985.9547279863643,2019.0,1605,1,3,8.0,447,73.43175425149305,8589,6686,3088,6564,1593,1336,4238,35.516467,-86.441919
1156,702.3655095570566,2019.0,1605,24,3,6.0,7622,83.5964499867623,8589,6686,1120,1262,166,2026,4238,36.4641,-86.65828
1156,381.926236893881,2013.0,1371,6,0,8.0,7622,352.6534748051361,8589,6686,1120,1262,166,2026,4238,36.4641,-86.65828
1156,689.9229863776584,2019.0,1605,24,3,6.0,7622,153.392665666321,8589,6686,1120,766,166,2026,4238,36.4641,-86.65828
1156,664.5326349055699,2019.0,1605,229,3,8.0,7622,138.5653176129883,8589,6686,1120,1262,764,2026,4238,36.4641,-86.65828
1156,762.3227875902842,2020.0,1371,135,3,8.0,7622,77.5674357096555,8589,6686,1120,1262,764,2026,4238,36.4641,-86.65828
1156,341.8385357707855,2014.0,1605,13,0,4.0,7622,346.89153794758676,8589,6686,2134,1262,166,2026,4238,36.4641,-86.65828
1156,714.6492886619073,2019.0,357,4,3,8.0,7622,142.38538010895186,8589,6686,1120,1262,166,2026,4238,36.4641,-86.65828
1156,482.36501088256114,2014.0,1605,13,0,4.0,7622,182.2856863570815,8589,6686,2134,1262,166,2026,4238,36.4641,-86.65828
1156,583.6757910882345,2017.0,1605,6,0,6.0,7622,260.64592776895006,8589,6686,1120,1262,166,2026,4238,36.4641,-86.65828
1156,560.707440330906,2017.0,1605,6,0,6.0,7622,265.584413672593,8589,6686,1120,1262,166,2026,4238,36.4641,-86.65828
1156,326.9794804421453,2005.0,182,4,2,8.0,7622,306.6807486063772,8589,6686,1120,6564,1593,1700,4238,34.9804,-86.8346
1156,507.88747062637276,2014.0,1371,27,1,6.0,7622,317.8861667886861,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,540.0323780958703,2012.0,1605,48,1,6.0,7622,327.1464085795652,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,689.9229863776584,2013.0,1605,24,3,6.0,7622,246.97464838093072,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,625.0586111394906,2015.0,1605,48,2,6.0,7622,308.20968117563024,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,597.7017626880291,2012.0,1371,27,2,6.0,7622,275.176941127883,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,409.9902773556065,2013.0,696,11,0,4.0,7622,216.15684305291535,8589,6686,2134,1262,1816,869,4238,34.779452,-86.921328
1156,689.9229863776584,2017.0,1605,48,3,6.0,7622,285.68274903546984,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,611.4917490003709,2015.0,1371,27,2,6.0,7622,316.42580230857936,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,677.3145916152865,2017.0,1605,48,2,6.0,7622,299.6570094583733,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,689.9229863776584,2015.0,1371,27,3,6.0,7622,188.67684650514255,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,248.82619220647558,2003.0,182,4,2,8.0,7622,335.3636285062718,8589,6686,1120,1262,1816,2026,4238,34.5896,-86.9887
1156,535.5116276221366,2017.0,421,24,1,6.0,7622,253.1698771269069,8589,6686,2134,6564,1096,711,4238,36.171462,-86.497053
1156,564.9208512860552,2013.0,1605,15,2,6.0,663,113.5959067030294,8589,1764,2541,6564,1096,1115,4238,34.57,-86.98
1156,639.67222827258,2012.0,1605,21,2,6.0,7622,147.71367348423743,8589,6686,2541,6564,1593,2026,4238,34.9506,-85.2432
1156,598.9523248850409,2012.0,1371,18,2,8.0,7622,146.73000171505126,8589,1764,2541,6564,1096,869,4238,34.57,-86.98
1156,652.7301805822092,2017.0,51,3,2,4.0,447,219.33989796072856,8589,6686,2541,6564,1854,2026,4238,36.138037,-86.731163
1156,479.1054667356992,2013.0,1371,3,0,6.0,7622,317.8861667886861,8589,6686,2541,6564,1593,1700,4238,34.767146,-87.08568
1156,550.2929941939877,2016.0,347,6,2,6.0,7622,165.23749157962348,8589,1764,2541,6564,1096,1336,4238,34.57,-86.98
1156,781.8212349893031,2017.0,1371,13,2,8.0,7622,100.40450886108177,8589,1764,1120,6564,306,2026,4238,34.57,-86.98
1156,652.7301805822092,2013.0,1605,229,2,8.0,7622,250.72790414984212,8589,6686,3088,6564,1096,557,4238,36.138037,-86.731163
1156,510.9809201396739,2018.0,421,36,1,6.0,7622,141.87707648306693,8589,6686,3088,6564,1854,1336,4238,36.171462,-86.497053
1156,703.4774482922774,2011.0,262,6,2,6.0,663,183.65084538090815,8589,1764,1120,6564,498,869,4238,34.57,-86.98
1156,691.0494960387041,2013.0,696,5,2,8.0,7622,197.8635229715189,8589,1764,3088,6564,1096,1700,4238,34.57,-86.98
1156,599.0217447387845,2012.0,1605,14,2,6.0,7622,173.73982571886404,8589,6686,2541,6564,1593,158,4238,34.9506,-85.2432
1156,526.4160786548222,2019.0,55,1,0,4.0,7622,158.58137954488666,8589,6686,3088,42,1854,1115,4238,35.0666,-87.0174
1156,639.5928184385206,2015.0,347,92,2,8.0,7622,253.6709746829485,8589,6686,3088,6564,1096,557,4238,36.138037,-86.731163
1156,446.6872587395937,2016.0,484,35,1,4.0,7622,244.54366006751468,8589,6686,2134,6564,1854,869,4238,34.737481,-86.653907
1156,427.4898441736187,2014.0,262,1,1,4.0,7622,249.18449411404734,8589,6686,1120,6564,1854,2026,4238,34.737481,-86.653907
1156,477.42048425430966,2018.0,179,23,1,4.0,7622,219.6952489280315,8589,1764,2134,6564,1816,1336,4238,34.2056,-86.85834
1156,638.374299283303,2013.0,1371,135,2,8.0,7622,197.8123180854819,8589,1764,1120,6564,764,869,4238,34.2056,-86.85834
1156,543.0060903647518,2013.0,343,13,0,6.0,7622,242.06568713136022,8589,6686,1120,6564,306,1115,4238,35.59352,-87.05396
1156,307.11940013844435,2009.0,421,36,5,6.0,7622,296.0280344685271,8589,6686,2134,6564,1816,711,4238,35.59352,-87.05396
1156,583.6757910882345,2015.0,347,92,2,6.0,447,259.84543408305467,8589,6686,3088,6564,1096,1115,4238,35.59352,-87.05396
1156,664.4554029053471,2012.0,180,1,2,6.0,7622,247.19409672436186,8589,6686,2541,6564,1593,1700,4238,35.887481,-86.958798
1156,597.7017626880291,2013.0,484,85,2,6.0,7622,263.0596215120623,8589,6686,3088,6564,1854,1336,4238,35.59352,-87.05396
1156,626.3766087253202,2018.0,421,20,2,6.0,7622,143.9552376907371,8589,6686,3088,6564,1854,2026,4238,36.171462,-86.497053
1156,702.3655095570566,2015.0,357,31,3,6.0,663,248.05749712616603,8589,6686,3088,6564,1096,1336,4238,35.59352,-87.05396
1156,634.2958183743912,2017.0,1371,16,2,6.0,7622,166.28436687546227,8589,1764,3088,6564,1096,1700,4238,34.57,-86.98
1156,619.657867648888,2015.0,357,41,0,6.0,7622,302.0250616950527,8589,6686,2541,6564,1593,1700,4238,34.503367,-85.884719
1156,781.8212349893031,2018.0,484,11,2,6.0,7622,135.78598973416769,8589,1764,3088,6564,1854,1115,4238,34.57,-86.98
1156,441.195072445074,2012.0,696,24,1,6.0,7622,334.2459879987474,8589,6686,2134,6564,1854,711,4238,34.737799,-86.650889
1156,376.0932781828691,2011.0,696,67,5,4.0,7622,250.73822924830668,8589,1764,2134,6564,1816,158,4238,34.737481,-86.653907
1156,556.3243126520599,2016.0,484,85,0,6.0,7622,224.34579881979647,8589,6686,3088,6564,1593,1115,4238,35.4069,-86.7095
1156,362.28620842841883,2008.0,1371,2,5,8.0,7622,270.18040950472596,8589,6686,2541,6564,1854,1700,4238,34.7784,-86.6091
1156,229.87846211118648,2009.0,696,3,5,6.0,7622,278.2467772376013,8589,6686,2541,6564,1593,1700,4238,34.7784,-86.6091
1156,212.68547942791915,2010.0,1371,25,5,6.0,7622,272.04845423034834,8589,6686,2541,6564,1593,557,4238,34.74692,-86.58617
1156,781.8212349893031,2020.0,1605,12,2,8.0,7622,50.22717239374852,8589,1764,1120,6564,306,1336,4238,34.57,-86.98
1156,331.0605375065917,2008.0,1605,27,5,6.0,7622,299.4759065207762,8589,6686,3088,6564,1816,2026,4238,33.669601,-86.817617
1156,526.4313330416346,2015.0,153,1,0,6.0,7622,224.96476024987172,8589,6686,2541,766,1854,557,4238,34.6205,-86.551
1156,362.28620842841883,2013.0,266,23,0,6.0,7622,249.06045388060474,8589,6686,2134,6564,1854,557,4238,34.6215,-86.4644
1156,526.4313330416346,2020.0,266,23,3,4.0,7622,120.50970951238953,55,6686,2134,6564,1816,711,4238,34.668,-86.56
1156,309.3716592588667,2010.0,163,1,5,6.0,7622,259.22718866149734,8589,6686,2541,6564,1593,1700,4238,34.714761,-86.593616
1156,259.195716708657,2004.0,484,63,5,8.0,7622,303.2940587208685,8589,6686,3088,6564,1593,711,4238,35.516467,-86.441919
1156,477.4696226487112,2013.0,1605,24,1,6.0,7622,332.6578055902208,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,554.8576680575342,2014.0,1605,48,0,6.0,7622,310.4823177386732,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,597.7017626880291,2013.0,1371,27,2,6.0,7622,305.1404871832077,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,583.6757910882345,2011.0,1605,24,2,6.0,7622,315.6918762290808,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,583.6757910882345,2011.0,1605,24,2,6.0,7622,277.858456453852,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,554.8576680575342,2014.0,1605,48,0,6.0,7622,316.42580230857936,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,689.9229863776584,2015.0,1371,5,3,6.0,7622,291.5566507814294,8589,6686,2541,6564,1593,1700,4238,35.265997,-87.322254
1156,381.926236893881,2013.0,180,1,0,4.0,7622,278.7438664593237,8589,6686,2541,6564,1593,1700,4238,34.7789,-86.5438
1156,474.1856194014022,2010.0,1371,52,0,8.0,7622,323.0789271253977,8589,6686,1120,1262,1854,1336,4238,34.3283,-86.4896
1156,769.2865684661847,2015.0,1605,1,3,8.0,447,291.2861335112464,8589,6686,3088,6564,1593,2026,4238,35.516467,-86.441919
1156,340.6253338853533,2012.0,421,1,0,6.0,7622,351.59037995482737,200,6686,2541,6564,1593,2026,4238,36.107596,-86.743824
1156,517.8686482997684,2018.0,1605,24,0,6.0,7622,256.842851845801,200,6686,2541,6564,1593,2026,4238,36.107596,-86.743824
1156,361.1233654435304,2013.0,169,1,0,6.0,7622,221.64031858534284,200,6686,2541,6564,1816,2026,4238,36.107596,-86.743824
1156,550.4406721155709,2013.0,262,1,0,8.0,7622,237.872634319423,8589,6686,1120,766,1816,711,4238,34.3283,-86.4896
1156,504.5914639884551,2017.0,55,13,2,6.0,663,128.11105218285186,8589,1764,3088,6564,260,711,4238,34.57,-86.98
1156,635.7460625223006,2018.0,116,5,2,6.0,7622,214.59823585715444,8589,6686,2134,6564,1854,1700,4238,36.171462,-86.497053
1156,570.6951505948317,2017.0,116,6,2,6.0,663,134.26015200121617,8589,1764,2541,6564,260,1336,4238,34.57,-86.98
1156,598.7718058049121,2015.0,134,8,2,6.0,7622,242.42956410916838,8589,6686,2541,6564,1854,1336,4238,36.138037,-86.731163
1156,556.1777750797173,2020.0,55,13,2,6.0,7622,64.08275403036082,8589,1764,2541,6564,260,1336,4238,34.57,-86.98
1156,607.2412929205586,2017.0,116,6,2,6.0,663,213.82113759341436,8589,1764,1120,6564,1816,711,4238,34.57,-86.98
1156,570.6807680011885,2013.0,182,16,0,6.0,7622,195.96471690351248,8589,6686,2134,6564,1854,557,4238,36.138037,-86.731163
1156,524.8890092032026,2020.0,421,4,1,6.0,7622,100.7661235350589,8589,6686,2134,249,260,1115,4238,36.171462,-86.497053
1156,91.86295502821237,1997.0,38,6,1,6.0,7622,340.6807001491717,8589,6686,1120,6564,1593,1700,4238,34.9116,-86.7
1156,876.1455233758346,2018.0,1371,105,0,8.0,7622,161.51027658297167,8589,6686,3088,1262,1096,2026,4238,34.3283,-86.4896
1156,524.904295920532,2013.0,116,1,1,8.0,7622,273.7227517937456,8589,6686,3088,6564,1593,1336,4238,35.516467,-86.441919
